fullvisitorId,visitNumber,customerPath,eventCount
2687747268928070384,1,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
2689556653800639103,5,"Landing,productbrowse,productpage,store,basket,yourinfo,payment,revieworder,ordercomplete",9
2703137619338184529,1,"Landing,productpage,basket,yourinfo,payment,revieworder,ordercomplete",7
2729326042885052223,3,"basket,singin,yourinfo,payment,revieworder,ordercomplete",6
2736979716085988579,2,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
2760610370970936430,1,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
2766162501835274072,2,"Landing,productpage,productbrowse,basket,singin,store,yourinfo,payment,revieworder,ordercomplete",10
2779594039917451826,3,"Landing,productpage,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",8
2797925470043622325,1,"Landing,singin,home,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",10
2812654087924931640,10,"Landing,basket,productpage,singin,yourinfo,myaccount,productbrowse,payment,revieworder,storepolicies,ordercomplete",11
2817453656935743519,3,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
2818796658906330904,5,"productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",7
2837725284997269762,3,"Landing,singin,home,search,productpage,basket,yourinfo,payment,storepolicies,revieworder,ordercomplete",11
2863616485775419102,3,"Landing,singin,store,productpage,basket,yourinfo,payment,revieworder,ordercomplete",9
2863616485775419102,6,"Landing,productpage,singin,basket,yourinfo,payment,revieworder,ordercomplete",8
2868753573471668678,4,"Landing,singin,store,myaccount,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",11
2872390777688988558,4,"Landing,singin,basket,myaccount,yourinfo,payment,revieworder,ordercomplete",8
2888994662401288163,1,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
2923157586809674604,2,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
2929956217778331899,2,"Landing,singin,store,basket,productbrowse,yourinfo,payment,revieworder,ordercomplete",9
2966465528641096132,1,"Landing,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",8
2966611128426241872,2,"Landing,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",8
2969418676126258798,19,"Landing,basket,home,productbrowse,productpage,yourinfo,payment,revieworder,ordercomplete",9
2979158334748499173,3,"Landing,productbrowse,basket,productpage,yourinfo,payment,revieworder,ordercomplete",8
2981325201816358942,7,"Landing,basket,productbrowse,singin,register,store,productpage,yourinfo,payment,revieworder,ordercomplete",11
3004433257206076818,1,"Landing,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",7
3004593292265626624,1,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
3012297793847553299,2,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
3023987141192180181,1,"Landing,productbrowse,home,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",10
302704045753662604,1,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
3027900979672030556,1,"Landing,productbrowse,productpage,singin,register,store,basket,yourinfo,payment,revieworder,ordercomplete",11
3028560396160352119,2,"Landing,productbrowse,home,store,basket,singin,register,yourinfo,payment,ordercomplete",10
3053164528707250163,3,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
3053417453950406791,1,"Landing,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",8
3058457482106046803,3,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
3061154222126395175,1,"Landing,productbrowse,productpage,home,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",12
306293428725549657,4,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
3092487309701391768,4,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
3117505679893009709,3,"Landing,productpage,home,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",9
3117858606721790013,1,"Landing,productpage,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
3123912150867532904,7,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
3131378609982399583,1,"Landing,productbrowse,store,basket,yourinfo,payment,revieworder,ordercomplete",8
3139557393320178005,1,"Landing,productpage,basket,store,singin,yourinfo,payment,revieworder,ordercomplete",9
3140693833607536032,3,"Landing,productpage,productbrowse,store,basket,singin,yourinfo,payment,revieworder,ordercomplete",10
314623674794258357,1,"Landing,search,basket,productpage,productbrowse,yourinfo,payment,revieworder,ordercomplete",9
3156235512146749592,2,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
3156235512146749592,3,"Landing,productpage,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
3156558389889250659,4,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
3179916194458138070,5,"Landing,search,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
3210357805056492900,1,"Landing,productbrowse,home,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",10
3221924345288041502,2,"Landing,productpage,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
3273268557987890623,11,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
3295470093238310609,2,"Landing,productbrowse,search,basket,singin,register,store,yourinfo,payment,ordercomplete",10
3296760629290615445,2,"basket,productbrowse,productpage,singin,yourinfo,payment,revieworder,ordercomplete",8
3300270774997102814,2,"Landing,singin,basket,productbrowse,yourinfo,payment,revieworder,ordercomplete",8
330062846836232829,2,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
3302292601270378852,1,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
3303034042373276972,4,"Landing,productbrowse,basket,home,singin,yourinfo,payment,revieworder,ordercomplete",9
3308953517897542519,3,"Landing,productbrowse,store,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",10
3310309019453934499,2,"Landing,productpage,singin,store,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",10
3346631104336405882,1,"Landing,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",9
3346631104336405882,3,"Landing,productbrowse,search,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
336251173702144221,1,"Landing,productpage,productbrowse,store,basket,singin,yourinfo,payment,ordercomplete",9
339334311045885434,2,"Landing,basket,singin,yourinfo,payment,revieworder,ordercomplete",7
3424918216070852195,3,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
344338099914658416,1,"Landing,productbrowse,basket,productpage,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
3452520076908363504,3,"Landing,productbrowse,basket,store,singin,register,yourinfo,payment,revieworder,ordercomplete",10
3471594580435227032,2,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
3490620713275982342,2,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
3533141636411834269,2,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
3538189268879245816,2,"Landing,store,productpage,productbrowse,basket,singin,register,yourinfo,payment,revieworder,ordercomplete",11
354395446181773550,2,"Landing,singin,store,basket,yourinfo,payment,ordercomplete",7
3550517741801560701,5,"Landing,search,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
3551040750443861038,1,"Landing,productpage,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",8
3551066677390608620,1,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
3558104655978527434,2,"Landing,productbrowse,productpage,basket,home,yourinfo,payment,revieworder,ordercomplete",9
3563510904717248245,5,"Landing,basket,singin,yourinfo,payment,store,home,revieworder,ordercomplete",9
3575773830913742237,1,"Landing,productbrowse,productpage,home,basket,singin,register,store,yourinfo,payment,ordercomplete",11
3641847080616677863,16,"Landing,productbrowse,basket,home,singin,yourinfo,payment,revieworder,storepolicies,ordercomplete",10
3658549305813344156,2,"Landing,productbrowse,basket,productpage,yourinfo,payment,revieworder,ordercomplete",8
3680244960768233462,3,"Landing,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",7
3680806121011427493,2,"Landing,productbrowse,search,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",10
3694234028523165868,111,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
3700543276431412713,2,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
3700714855829972615,3,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
3700714855829972615,5,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
3702504149982325265,11,"Landing,basket,yourinfo,payment,revieworder,ordercomplete",6
3708624609955414339,2,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
3708624609955414339,3,"Landing,productpage,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",8
3724383329494779540,1,"Landing,singin,yourinfo,payment,revieworder,ordercomplete",6
372706149688864468,16,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
3736964846520654455,2,"Landing,productbrowse,basket,singin,register,store,home,myaccount,yourinfo,payment,revieworder,ordercomplete",12
3741029495705540856,3,"Landing,basket,yourinfo,payment,revieworder,ordercomplete",6
3743916662879082495,1,"Landing,productpage,home,productbrowse,basket,storepolicies,yourinfo,payment,revieworder,ordercomplete",10
3747999856310382299,7,"Landing,basket,productbrowse,productpage,home,yourinfo,payment,revieworder,ordercomplete",9
3768290334696236505,1,"Landing,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",9
3784608915391176306,4,"Landing,search,singin,store,basket,yourinfo,payment,revieworder,ordercomplete",9
3813195472927677467,1,"Landing,productbrowse,basket,productpage,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
3822207688294082684,2,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
3830485242574967009,2,"Landing,productpage,productbrowse,basket,singin,storepolicies,yourinfo,payment,revieworder,ordercomplete",10
3839596841653772572,1,"Landing,productbrowse,basket,singin,register,yourinfo,payment,revieworder,ordercomplete",9
3854579461029873656,1,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
3865564441178018664,1,"Landing,basket,productbrowse,productpage,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
387849079599046538,29,"Landing,productbrowse,home,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",10
3891707253957252733,4,"basket,productbrowse,productpage,singin,yourinfo,payment,revieworder,ordercomplete",8
3898563466459211162,1,"Landing,basket,store,productbrowse,search,productpage,singin,register,yourinfo,payment,ordercomplete",11
3912300160509220549,24,"Landing,productpage,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",8
3916248033880457849,1,"Landing,productbrowse,store,productpage,basket,singin,register,yourinfo,payment,revieworder,ordercomplete",11
391734717153151205,4,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
3927815032450931689,1,"Landing,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
3931961473816782577,4,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,home,ordercomplete",11
3945002194355797350,1,"Landing,productbrowse,productpage,search,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",12
3948753572772915413,1,"Landing,store,productbrowse,home,basket,singin,register,yourinfo,payment,ordercomplete",10
3954784642722657723,1,"Landing,singin,register,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",10
395878510909861453,2,"Landing,productpage,productbrowse,basket,singin,yourinfo,payment,home,revieworder,ordercomplete",10
3968161907727043413,1,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
3971437232101672363,1,"Landing,productpage,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
3972481072101395162,3,"Landing,basket,productbrowse,productpage,yourinfo,payment,revieworder,ordercomplete",8
397440133393463294,1,"Landing,singin,register,store,basket,productbrowse,yourinfo,payment,revieworder,ordercomplete",10
3978330627656387084,4,"Landing,basket,singin,yourinfo,payment,revieworder,ordercomplete",7
4013470531611520402,3,"Landing,singin,store,home,search,basket,productbrowse,productpage,yourinfo,payment,revieworder,ordercomplete",12
4026449406503874324,2,"Landing,productbrowse,store,basket,yourinfo,payment,revieworder,ordercomplete",8
4030851960983791121,1,"home,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
4034510370290015321,4,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
403789659645595849,7,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
4042880551685271731,1,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
4042880551685271731,2,"Landing,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",7
4045831322438555082,1,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
4062630166370650304,1,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
4064135835973062555,4,"Landing,productbrowse,productpage,basket,singin,register,yourinfo,payment,revieworder,ordercomplete",10
4068416534578096540,5,"Landing,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",8
4068647851581953751,7,"Landing,productbrowse,productpage,singin,basket,yourinfo,payment,revieworder,ordercomplete",9
4071592194862232855,1,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
4074582003417698725,3,"Landing,productpage,basket,home,productbrowse,yourinfo,payment,revieworder,ordercomplete",9
410236987316567002,7,"Landing,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",7
4105754576329014219,2,"Landing,myaccount,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",8
4119448635627172848,2,"Landing,basket,productbrowse,store,yourinfo,payment,revieworder,ordercomplete",8
4136548162519732667,3,"Landing,productbrowse,productpage,basket,store,yourinfo,payment,revieworder,ordercomplete",9
4140153693332318188,3,"Landing,store,productpage,home,basket,singin,register,yourinfo,payment,revieworder,ordercomplete",11
4140559214164857738,3,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
4140559214164857738,4,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
4143932736586919766,5,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
4143932736586919766,6,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
4146222468180363567,9,"Landing,basket,productbrowse,productpage,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
4154041461958944095,1,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
4175693739550513271,1,"Landing,productbrowse,basket,singin,register,store,productpage,yourinfo,payment,revieworder,ordercomplete",11
4178948793864037103,4,"Landing,basket,home,singin,store,productbrowse,yourinfo,payment,revieworder,ordercomplete",10
4218367025544931420,2,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
4230960861530232531,3,"Landing,basket,productpage,productbrowse,home,yourinfo,payment,revieworder,ordercomplete",9
4241769030360346425,2,"productbrowse,productpage,basket,store,singin,yourinfo,payment,revieworder,ordercomplete",9
4242693912596237127,2,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
425433276966204823,1,"Landing,productbrowse,basket,singin,home,register,store,yourinfo,payment,revieworder,ordercomplete",11
4260968995177655855,9,"Landing,basket,productpage,singin,register,yourinfo,payment,revieworder,ordercomplete",9
4260968995177655855,10,"Landing,search,productpage,basket,singin,store,yourinfo,payment,revieworder,ordercomplete",10
4260968995177655855,19,"Landing,basket,singin,yourinfo,payment,revieworder,ordercomplete",7
4274511861314211339,1,"Landing,basket,store,productpage,singin,register,yourinfo,payment,revieworder,ordercomplete",10
4284747478619287722,9,"Landing,singin,store,basket,yourinfo,payment,revieworder,ordercomplete",8
42872006688710090,1,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
4299030824455740972,2,"Landing,basket,yourinfo,payment,revieworder,ordercomplete",6
4299030824455740972,3,"Landing,basket,yourinfo,payment,revieworder,ordercomplete",6
4327496999674034617,1,"Landing,basket,productbrowse,productpage,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
4332781117641254031,5,"Landing,productbrowse,basket,singin,yourinfo,payment,ordercomplete",7
4339064982507273483,1,"Landing,singin,store,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",10
4352760646905266733,2,"Landing,productpage,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",8
4370296679036736835,5,"Landing,basket,store,productbrowse,home,yourinfo,payment,revieworder,ordercomplete",9
4376369621294658596,3,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
4376572204985925602,2,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,ordercomplete",10
4376572204985925602,8,"Landing,myaccount,productbrowse,home,basket,yourinfo,payment,ordercomplete",8
43770390702768717,2,"Landing,basket,singin,productbrowse,yourinfo,payment,revieworder,ordercomplete",8
4377378313866337368,1,"Landing,productbrowse,home,productpage,basket,storepolicies,singin,register,store,yourinfo,payment,revieworder,ordercomplete",13
4381707062146143113,4,"Landing,singin,store,basket,myaccount,productbrowse,productpage,yourinfo,payment,revieworder,ordercomplete",11
4381707062146143113,5,"Landing,productbrowse,store,basket,yourinfo,payment,revieworder,ordercomplete",8
4408662176448539530,1,"Landing,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
4410953563194536742,1,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
442359446750687328,2,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
444821471625212420,1,"Landing,productbrowse,store,basket,home,productpage,singin,register,yourinfo,payment,ordercomplete",11
4462569127423521108,2,"Landing,productbrowse,store,productpage,basket,yourinfo,payment,revieworder,ordercomplete",9
446821635919209531,4,"Landing,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
449424538549488734,1,"Landing,productbrowse,search,basket,yourinfo,payment,revieworder,ordercomplete",8
452384137560800015,4,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
4531918958295106898,1,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
4540509568993725359,2,"Landing,productpage,store,basket,yourinfo,payment,revieworder,ordercomplete",8
4545152794461452964,1,"Landing,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",9
454845221896711463,2,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
4552275222012095884,3,"Landing,basket,store,productbrowse,productpage,yourinfo,payment,revieworder,ordercomplete",9
4558105233287956143,1,"Landing,productpage,basket,home,productbrowse,singin,yourinfo,payment,revieworder,ordercomplete",10
4570976451995896965,3,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
4572473880059546924,6,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
4574431826625163321,2,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
4587210925935196615,2,"Landing,basket,productbrowse,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
4589600625729389981,1,"Landing,basket,singin,yourinfo,payment,revieworder,ordercomplete",7
4602383891226401804,16,"Landing,productpage,home,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",10
4613547766859466698,4,"Landing,productpage,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",8
4615467220494146394,3,"Landing,singin,store,myaccount,storepolicies,home,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",13
4624790961997446284,11,"productpage,productbrowse,basket,home,singin,yourinfo,payment,revieworder,ordercomplete",9
4626256438410154733,1,"Landing,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",8
4640309372934566564,3,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
4656286722064696063,1,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
4680625557979147601,1,"Landing,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",7
4683498388367209057,1,"Landing,productbrowse,home,productpage,basket,singin,register,store,yourinfo,payment,ordercomplete",11
4688218153840595469,1,"Landing,productpage,home,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
4693422077502534585,1,"Landing,store,productbrowse,basket,singin,register,productpage,yourinfo,payment,revieworder,ordercomplete",11
4702607995709465702,2,"Landing,productpage,productbrowse,basket,home,yourinfo,payment,revieworder,ordercomplete",9
4708133624098231997,6,"Landing,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",8
4717136695286769796,4,"Landing,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",7
4735021838862063499,2,"Landing,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",9
4737716055104076300,1,"Landing,singin,register,basket,search,productpage,yourinfo,payment,revieworder,ordercomplete",10
473905218555423969,1,"Landing,singin,productbrowse,productpage,basket,register,store,yourinfo,home,payment,revieworder,ordercomplete",12
47511660497565285,1,"Landing,singin,store,productbrowse,productpage,basket,yourinfo,payment,myaccount,revieworder,ordercomplete",11
4773573244753299893,1,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
478403815632492375,3,"Landing,home,productpage,productbrowse,basket,singin,register,store,yourinfo,payment,ordercomplete",11
4787370740481074044,2,"Landing,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",9
4795790370118359645,3,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
4807930160918189094,1,"Landing,productbrowse,productpage,store,basket,singin,register,yourinfo,payment,revieworder,ordercomplete",11
481908738776854721,1,"Landing,productbrowse,basket,singin,register,yourinfo,payment,revieworder,ordercomplete",9
4827442520440231767,1,"Landing,basket,store,search,productpage,singin,register,yourinfo,payment,ordercomplete",10
4845279744517849233,2,"Landing,home,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
4855673784399652593,1,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
4858273376881706416,2,"Landing,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",9
4871826258834761103,1,"Landing,basket,yourinfo,payment,revieworder,ordercomplete",6
4871978976437661341,1,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
4883249725302903151,1,"Landing,productpage,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
4901167500019826035,4,"Landing,productbrowse,productpage,storepolicies,basket,singin,yourinfo,payment,revieworder,ordercomplete",10
4902563928132780662,3,"productbrowse,productpage,store,basket,singin,register,yourinfo,payment,revieworder,ordercomplete",10
491177567878140069,1,"Landing,productpage,productbrowse,store,home,basket,yourinfo,payment,revieworder,ordercomplete",10
4920953157538129017,1,"Landing,basket,singin,register,store,productpage,yourinfo,payment,ordercomplete",9
4921798700570421930,2,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
4938796308846198678,8,"Landing,basket,singin,yourinfo,payment,revieworder,ordercomplete",7
4950411203281265700,10,"Landing,singin,store,basket,home,productbrowse,yourinfo,payment,revieworder,ordercomplete",10
4952396078130707023,1,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
4957622252319100547,1,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
4958103240836842867,1,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
4978615078876520186,2,"Landing,productpage,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",8
4981679382824177253,1,"Landing,productbrowse,productpage,basket,singin,register,store,home,yourinfo,payment,revieworder,ordercomplete",12
4984366501121503466,26,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
4988517937139937145,6,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
5000038412644544234,2,"Landing,productpage,basket,singin,productbrowse,yourinfo,payment,revieworder,ordercomplete",9
5001293816565919651,2,"Landing,productpage,basket,store,productbrowse,singin,register,yourinfo,payment,revieworder,ordercomplete",11
5021888768610000663,2,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
5039693679894183284,4,"Landing,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",7
5056841379210378275,5,"Landing,productbrowse,productpage,basket,singin,store,yourinfo,payment,revieworder,ordercomplete",10
5063074873295543663,1,"Landing,productbrowse,basket,yourinfo,payment,revieworder,ordercomplete",7
5066382323992610838,8,"Landing,productbrowse,productpage,basket,home,singin,yourinfo,payment,revieworder,ordercomplete",10
5095160033645238155,1,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
5097087346105463693,5,"Landing,basket,singin,store,search,yourinfo,payment,revieworder,ordercomplete",9
5112369122544987822,19,"Landing,basket,productpage,productbrowse,singin,yourinfo,payment,revieworder,ordercomplete",9
5125140299363465569,8,"Landing,productpage,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
5135901390896357467,10,"Landing,basket,productbrowse,home,yourinfo,payment,revieworder,ordercomplete",8
5135901390896357467,12,"Landing,productbrowse,search,basket,productpage,yourinfo,payment,revieworder,ordercomplete",9
5139927098906360724,3,"Landing,basket,productbrowse,productpage,singin,yourinfo,payment,revieworder,ordercomplete",9
5155886278275887447,2,"Landing,singin,register,store,basket,productbrowse,yourinfo,payment,revieworder,ordercomplete",10
5185645869012304658,4,"Landing,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",8
5185882727774791811,2,"Landing,productbrowse,productpage,basket,yourinfo,payment,revieworder,ordercomplete",8
5199370466032130686,2,"Landing,basket,singin,store,myaccount,productbrowse,yourinfo,payment,revieworder,ordercomplete",10
5215840735346366486,1,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
5215840735346366486,2,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
5215840735346366486,3,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
5215840735346366486,4,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
5224330515080725566,1,"Landing,productbrowse,productpage,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",11
5232863160454746212,2,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
5239443997664471780,2,"Landing,basket,productbrowse,yourinfo,payment,revieworder,ordercomplete",7
5248418277725722133,1,"Landing,productbrowse,productpage,basket,singin,yourinfo,payment,revieworder,ordercomplete",9
525470181967108180,2,"Landing,productpage,productbrowse,basket,store,home,singin,register,yourinfo,payment,ordercomplete",11
5256372508003021503,5,"Landing,productbrowse,basket,singin,yourinfo,payment,revieworder,ordercomplete",8
5258378690008715588,1,"Landing,basket,singin,yourinfo,payment,revieworder,ordercomplete",7
527426783375720325,3,"Landing,productbrowse,basket,singin,register,store,yourinfo,payment,revieworder,ordercomplete",10
