fullvisitorId,total_visitor_transactions,visitId,visitNumber,uniqueid,newCustomer,eventName,transactions,exited,eventNumber,eventTimeStamp,pagePath,completedVisitId,firstCompleteEvent
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,basket,3,0,3,"2022-11-02 17:01:02",/basket.html,1499368948,8
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,singin,1,0,4,"2022-11-02 17:01:03",/signin.html,1499368948,8
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,yourinfo,3,0,5,"2022-11-02 17:01:04",/yourinfo.html,1499368948,8
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,payment,3,0,6,"2022-11-02 17:01:05",/payment.html,1499368948,8
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,revieworder,2,0,7,"2022-11-02 17:01:06",/revieworder.html,1499368948,8
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,ordercomplete,1,0,8,"2022-11-02 17:01:07",/ordercompleted.html,1499368948,8
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,Landing,1,0,1,"2022-11-02 17:01:00",/home,1500055600,11
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,productbrowse,4,0,2,"2022-11-02 17:01:01",/google+redesign/apparel/kids/kids+infant,1500055600,11
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,productpage,2,0,3,"2022-11-02 17:01:02",/google+redesign/apparel/men+s+t+shirts/android+onesie+gold.axd,1500055600,11
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,basket,2,0,4,"2022-11-02 17:01:03",/basket.html,1500055600,11
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,singin,1,0,5,"2022-11-02 17:01:04",/signin.html,1500055600,11
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,register,1,0,6,"2022-11-02 17:01:05",/registersuccess.html,1500055600,11
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,store,1,0,7,"2022-11-02 17:01:06",/store.html,1500055600,11
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,yourinfo,1,0,8,"2022-11-02 17:01:07",/yourinfo.html,1500055600,11
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,payment,1,0,9,"2022-11-02 17:01:08",/payment.html,1500055600,11
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,revieworder,1,0,10,"2022-11-02 17:01:09",/revieworder.html,1500055600,11
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,ordercomplete,1,0,11,"2022-11-02 17:01:10",/ordercompleted.html,1500055600,11
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,Landing,1,0,1,"2022-11-02 17:01:00",/google+redesign/office/notebooks++journals,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,productbrowse,1,0,2,"2022-11-02 17:01:01",/google+redesign/office/notebooks++journals/quickview,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,basket,1,0,3,"2022-11-02 17:01:02",/basket.html,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,singin,1,0,4,"2022-11-02 17:01:03",/signin.html,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,yourinfo,1,0,5,"2022-11-02 17:01:04",/yourinfo.html,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,payment,1,0,6,"2022-11-02 17:01:05",/payment.html,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,revieworder,1,0,7,"2022-11-02 17:01:06",/revieworder.html,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,ordercomplete,1,0,8,"2022-11-02 17:01:07",/ordercompleted.html,1499869913,8
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,Landing,1,0,1,"2022-11-02 17:01:00",/google+redesign/apparel/headgear/google+snapback+hat+black.axd,1501393054,9
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,home,1,0,2,"2022-11-02 17:01:01",/home,1501393054,9
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,productbrowse,7,0,3,"2022-11-02 17:01:02",/google+redesign/apparel/headgear,1501393054,9
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,productpage,2,0,4,"2022-11-02 17:01:03",/google+redesign/shop+by+brand/waze+baby+on+board+window+decal.axd,1501393054,9
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,basket,1,0,5,"2022-11-02 17:01:04",/basket.html,1501393054,9
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,singin,1,0,6,"2022-11-02 17:01:05",/signin.html,1501393054,9
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,yourinfo,1,0,7,"2022-11-02 17:01:06",/yourinfo.html,1501393054,9
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,payment,1,0,8,"2022-11-02 17:01:07",/payment.html,1501393054,9
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,ordercomplete,1,0,9,"2022-11-02 17:01:08",/ordercompleted.html,1501393054,9
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,Landing,1,0,1,"2022-11-02 17:01:00",/home,1501025807,8
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,productbrowse,4,0,2,"2022-11-02 17:01:01",/google+redesign/apparel/mens/mens+t+shirts,1501025807,8
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,basket,2,0,3,"2022-11-02 17:01:02",/basket.html,1501025807,8
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,singin,1,0,4,"2022-11-02 17:01:03",/signin.html,1501025807,8
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,yourinfo,2,0,5,"2022-11-02 17:01:04",/yourinfo.html,1501025807,8
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,payment,2,0,6,"2022-11-02 17:01:05",/payment.html,1501025807,8
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,revieworder,1,0,7,"2022-11-02 17:01:06",/revieworder.html,1501025807,8
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,ordercomplete,1,0,8,"2022-11-02 17:01:07",/ordercompleted.html,1501025807,8
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,Landing,1,0,1,"2022-11-02 17:01:00",/home,1499102092,10
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,productbrowse,7,0,2,"2022-11-02 17:01:01",/google+redesign/drinkware,1499102092,10
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,store,2,0,3,"2022-11-02 17:01:02",/store.html,1499102092,10
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,basket,2,0,4,"2022-11-02 17:01:03",/basket.html,1499102092,10
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,singin,1,0,5,"2022-11-02 17:01:04",/signin.html,1499102092,10
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,register,1,0,6,"2022-11-02 17:01:05",/registersuccess.html,1499102092,10
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,yourinfo,1,0,7,"2022-11-02 17:01:06",/yourinfo.html,1499102092,10
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,payment,1,0,8,"2022-11-02 17:01:07",/payment.html,1499102092,10
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,revieworder,1,0,9,"2022-11-02 17:01:08",/revieworder.html,1499102092,10
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,ordercomplete,1,0,10,"2022-11-02 17:01:09",/ordercompleted.html,1499102092,10
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,Landing,1,0,1,"2022-11-02 17:01:00",/google+redesign/apparel/mens/mens+t+shirts,1501093225,8
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,basket,2,0,2,"2022-11-02 17:01:01",/basket.html,1501093225,8
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,singin,1,0,3,"2022-11-02 17:01:02",/signin.html,1501093225,8
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,register,1,0,4,"2022-11-02 17:01:03",/registersuccess.html,1501093225,8
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,store,1,0,5,"2022-11-02 17:01:04",/store.html,1501093225,8
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,yourinfo,1,0,6,"2022-11-02 17:01:05",/yourinfo.html,1501093225,8
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,payment,1,0,7,"2022-11-02 17:01:06",/payment.html,1501093225,8
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,ordercomplete,1,0,8,"2022-11-02 17:01:07",/ordercompleted.html,1501093225,8
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,Landing,1,0,1,"2022-11-02 17:01:00",/home,1500403853,9
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,store,3,0,2,"2022-11-02 17:01:01",/store.html,1500403853,9
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,productbrowse,4,0,3,"2022-11-02 17:01:02",/google+redesign/apparel/mens/mens+outerwear,1500403853,9
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,basket,3,0,4,"2022-11-02 17:01:03",/basket.html,1500403853,9
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,productpage,2,0,5,"2022-11-02 17:01:04",/google+redesign/apparel/men+s+google+quilted+insulated+vest+grey.axd,1500403853,9
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,yourinfo,1,0,6,"2022-11-02 17:01:05",/yourinfo.html,1500403853,9
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,payment,1,0,7,"2022-11-02 17:01:06",/payment.html,1500403853,9
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,revieworder,1,0,8,"2022-11-02 17:01:07",/revieworder.html,1500403853,9
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,ordercomplete,1,0,9,"2022-11-02 17:01:08",/ordercompleted.html,1500403853,9
2533769468325451038,1,1500520058,2,25337694683254510381500520058,0,Landing,1,0,1,"2022-11-02 17:01:00",/basket.html,1500520058,10
2533769468325451038,1,1500520058,2,25337694683254510381500520058,0,productbrowse,5,0,2,"2022-11-02 17:01:01",/google+redesign/apparel/headgear,1500520058,10
2533769468325451038,1,1500520058,2,25337694683254510381500520058,0,basket,3,0,3,"2022-11-02 17:01:02",/basket.html,1500520058,10
2533769468325451038,1,1500520058,2,25337694683254510381500520058,0,store,2,0,4,"2022-11-02 17:01:03",/store.html,1500520058,10
2533769468325451038,1,1500520058,2,25337694683254510381500520058,0,singin,1,0,5,"2022-11-02 17:01:04",/signin.html,1500520058,10
2533769468325451038,1,1500520058,2,25337694683254510381500520058,0,register,1,0,6,"2022-11-02 17:01:05",/registersuccess.html,1500520058,10
2533769468325451038,1,1500520058,2,25337694683254510381500520058,0,yourinfo,1,0,7,"2022-11-02 17:01:06",/yourinfo.html,1500520058,10
2533769468325451038,1,1500520058,2,25337694683254510381500520058,0,payment,1,0,8,"2022-11-02 17:01:07",/payment.html,1500520058,10
2533769468325451038,1,1500520058,2,25337694683254510381500520058,0,revieworder,1,0,9,"2022-11-02 17:01:08",/revieworder.html,1500520058,10
2533769468325451038,1,1500520058,2,25337694683254510381500520058,0,ordercomplete,1,0,10,"2022-11-02 17:01:09",/ordercompleted.html,1500520058,10
2551061282285178751,1,1499450297,1,25510612822851787511499450297,1,Landing,1,0,1,"2022-11-02 17:01:00",/google+redesign/apparel/headgear,1499450297,9
2551061282285178751,1,1499450297,1,25510612822851787511499450297,1,productbrowse,1,0,2,"2022-11-02 17:01:01",/google+redesign/apparel/headgear/quickview,1499450297,9
2551061282285178751,1,1499450297,1,25510612822851787511499450297,1,basket,2,0,3,"2022-11-02 17:01:02",/basket.html,1499450297,9
2551061282285178751,1,1499450297,1,25510612822851787511499450297,1,singin,1,0,4,"2022-11-02 17:01:03",/signin.html,1499450297,9
2551061282285178751,1,1499450297,1,25510612822851787511499450297,1,register,1,0,5,"2022-11-02 17:01:04",/registersuccess.html,1499450297,9
2551061282285178751,1,1499450297,1,25510612822851787511499450297,1,store,1,0,6,"2022-11-02 17:01:05",/store.html,1499450297,9
2551061282285178751,1,1499450297,1,25510612822851787511499450297,1,yourinfo,1,0,7,"2022-11-02 17:01:06",/yourinfo.html,1499450297,9
2551061282285178751,1,1499450297,1,25510612822851787511499450297,1,payment,1,0,8,"2022-11-02 17:01:07",/payment.html,1499450297,9
2551061282285178751,1,1499450297,1,25510612822851787511499450297,1,ordercomplete,1,0,9,"2022-11-02 17:01:08",/ordercompleted.html,1499450297,9
2557544565676711160,1,1499445123,2,25575445656767111601499445123,0,search,8,0,1,"2022-11-02 17:01:00",/asearch.html,1499445123,8
2557544565676711160,1,1499445123,2,25575445656767111601499445123,0,productpage,2,0,2,"2022-11-02 17:01:01",/google+redesign/office/notebooks+journals/google+spiral+journal+with+pen.axd,1499445123,8
2557544565676711160,1,1499445123,2,25575445656767111601499445123,0,basket,5,0,3,"2022-11-02 17:01:02",/basket.html,1499445123,8
2557544565676711160,1,1499445123,2,25575445656767111601499445123,0,singin,1,0,4,"2022-11-02 17:01:03",/signin.html,1499445123,8
2557544565676711160,1,1499445123,2,25575445656767111601499445123,0,yourinfo,1,0,5,"2022-11-02 17:01:04",/yourinfo.html,1499445123,8
2557544565676711160,1,1499445123,2,25575445656767111601499445123,0,payment,1,0,6,"2022-11-02 17:01:05",/payment.html,1499445123,8
2557544565676711160,1,1499445123,2,25575445656767111601499445123,0,revieworder,1,0,7,"2022-11-02 17:01:06",/revieworder.html,1499445123,8
2557544565676711160,1,1499445123,2,25575445656767111601499445123,0,ordercomplete,1,0,8,"2022-11-02 17:01:07",/ordercompleted.html,1499445123,8
2584510701660360932,1,1499734669,1,25845107016603609321499734669,1,Landing,1,0,1,"2022-11-02 17:01:00",/home,1499734669,9
2584510701660360932,1,1499734669,1,25845107016603609321499734669,1,productbrowse,1,0,2,"2022-11-02 17:01:01",/google+redesign/office/notebooks++journals,1499734669,9
2584510701660360932,1,1499734669,1,25845107016603609321499734669,1,productpage,1,0,3,"2022-11-02 17:01:02",/google+redesign/office/notebooks+journals/google+spiral+leather+journal.axd,1499734669,9
2584510701660360932,1,1499734669,1,25845107016603609321499734669,1,basket,2,0,4,"2022-11-02 17:01:03",/basket.html,1499734669,9
2584510701660360932,1,1499734669,1,25845107016603609321499734669,1,singin,1,0,5,"2022-11-02 17:01:04",/signin.html,1499734669,9
2584510701660360932,1,1499734669,1,25845107016603609321499734669,1,yourinfo,1,0,6,"2022-11-02 17:01:05",/yourinfo.html,1499734669,9
2584510701660360932,1,1499734669,1,25845107016603609321499734669,1,payment,1,0,7,"2022-11-02 17:01:06",/payment.html,1499734669,9
2584510701660360932,1,1499734669,1,25845107016603609321499734669,1,revieworder,1,0,8,"2022-11-02 17:01:07",/revieworder.html,1499734669,9
2584510701660360932,1,1499734669,1,25845107016603609321499734669,1,ordercomplete,1,0,9,"2022-11-02 17:01:08",/ordercompleted.html,1499734669,9
2590088265600782267,1,1500636089,7,25900882656007822671500636089,0,Landing,1,0,1,"2022-11-02 17:01:00",/home,1500636089,9
2590088265600782267,1,1500636089,7,25900882656007822671500636089,0,productbrowse,3,0,2,"2022-11-02 17:01:01",/google+redesign/electronics,1500636089,9
2590088265600782267,1,1500636089,7,25900882656007822671500636089,0,productpage,1,0,3,"2022-11-02 17:01:02",/google+redesign/electronics/audio/google+bluetooth+water+resistant+speaker.axd,1500636089,9
2590088265600782267,1,1500636089,7,25900882656007822671500636089,0,basket,2,0,4,"2022-11-02 17:01:03",/basket.html,1500636089,9
2590088265600782267,1,1500636089,7,25900882656007822671500636089,0,singin,1,0,5,"2022-11-02 17:01:04",/signin.html,1500636089,9
2590088265600782267,1,1500636089,7,25900882656007822671500636089,0,yourinfo,1,0,6,"2022-11-02 17:01:05",/yourinfo.html,1500636089,9
2590088265600782267,1,1500636089,7,25900882656007822671500636089,0,payment,1,0,7,"2022-11-02 17:01:06",/payment.html,1500636089,9
2590088265600782267,1,1500636089,7,25900882656007822671500636089,0,revieworder,1,0,8,"2022-11-02 17:01:07",/revieworder.html,1500636089,9
2590088265600782267,1,1500636089,7,25900882656007822671500636089,0,ordercomplete,1,0,9,"2022-11-02 17:01:08",/ordercompleted.html,1500636089,9
2610708601231231422,1,1499902267,10,26107086012312314221499902267,0,Landing,1,0,1,"2022-11-02 17:01:00",/home,1499902267,7
2610708601231231422,1,1499902267,10,26107086012312314221499902267,0,productbrowse,3,0,2,"2022-11-02 17:01:01",/google+redesign/drinkware/mugs+and+cups,1499902267,7
2610708601231231422,1,1499902267,10,26107086012312314221499902267,0,basket,3,0,3,"2022-11-02 17:01:02",/basket.html,1499902267,7
2610708601231231422,1,1499902267,10,26107086012312314221499902267,0,yourinfo,3,0,4,"2022-11-02 17:01:03",/yourinfo.html,1499902267,7
2610708601231231422,1,1499902267,10,26107086012312314221499902267,0,payment,2,0,5,"2022-11-02 17:01:04",/payment.html,1499902267,7
2610708601231231422,1,1499902267,10,26107086012312314221499902267,0,revieworder,1,0,6,"2022-11-02 17:01:05",/revieworder.html,1499902267,7
2610708601231231422,1,1499902267,10,26107086012312314221499902267,0,ordercomplete,1,0,7,"2022-11-02 17:01:06",/ordercompleted.html,1499902267,7
2616271879571385041,1,1501295162,3,26162718795713850411501295162,0,Landing,1,0,1,"2022-11-02 17:01:00",/home,1501295162,10
2616271879571385041,1,1501295162,3,26162718795713850411501295162,0,productbrowse,20,0,2,"2022-11-02 17:01:01",/google+redesign/apparel/womens/womens+t+shirts,1501295162,10
2616271879571385041,1,1501295162,3,26162718795713850411501295162,0,productpage,10,0,3,"2022-11-02 17:01:02",/google+redesign/apparel/women+s/women+s+t+shirts/google+womens+short+sleeve+hero+tee.axd,1501295162,10
2616271879571385041,1,1501295162,3,26162718795713850411501295162,0,NULL,1,0,4,"2022-11-02 17:01:03",/storeitem.html,1501295162,10
2616271879571385041,1,1501295162,3,26162718795713850411501295162,0,basket,3,0,5,"2022-11-02 17:01:04",/basket.html,1501295162,10
2616271879571385041,1,1501295162,3,26162718795713850411501295162,0,singin,1,0,6,"2022-11-02 17:01:05",/signin.html,1501295162,10
2616271879571385041,1,1501295162,3,26162718795713850411501295162,0,yourinfo,1,0,7,"2022-11-02 17:01:06",/yourinfo.html,1501295162,10
2616271879571385041,1,1501295162,3,26162718795713850411501295162,0,payment,1,0,8,"2022-11-02 17:01:07",/payment.html,1501295162,10
2616271879571385041,1,1501295162,3,26162718795713850411501295162,0,revieworder,1,0,9,"2022-11-02 17:01:08",/revieworder.html,1501295162,10
2616271879571385041,1,1501295162,3,26162718795713850411501295162,0,ordercomplete,1,0,10,"2022-11-02 17:01:09",/ordercompleted.html,1501295162,10
261669143599587910,1,1499728144,1,2616691435995879101499728144,1,Landing,1,0,1,"2022-11-02 17:01:00",/google+redesign/apparel/kids/kids+youth,1499728144,11
261669143599587910,1,1499728144,1,2616691435995879101499728144,1,productbrowse,3,0,2,"2022-11-02 17:01:01",/google+redesign/apparel/kids/kids+youth/quickview,1499728144,11
261669143599587910,1,1499728144,1,2616691435995879101499728144,1,home,1,0,3,"2022-11-02 17:01:02",/home,1499728144,11
261669143599587910,1,1499728144,1,2616691435995879101499728144,1,productpage,1,0,4,"2022-11-02 17:01:03",/google+redesign/apparel/men+s+t+shirts/google+youth+girl+tee+green.axd,1499728144,11
261669143599587910,1,1499728144,1,2616691435995879101499728144,1,basket,2,0,5,"2022-11-02 17:01:04",/basket.html,1499728144,11
261669143599587910,1,1499728144,1,2616691435995879101499728144,1,singin,1,0,6,"2022-11-02 17:01:05",/signin.html,1499728144,11
261669143599587910,1,1499728144,1,2616691435995879101499728144,1,register,1,0,7,"2022-11-02 17:01:06",/registersuccess.html,1499728144,11
261669143599587910,1,1499728144,1,2616691435995879101499728144,1,store,1,0,8,"2022-11-02 17:01:07",/store.html,1499728144,11
261669143599587910,1,1499728144,1,2616691435995879101499728144,1,yourinfo,1,0,9,"2022-11-02 17:01:08",/yourinfo.html,1499728144,11
261669143599587910,1,1499728144,1,2616691435995879101499728144,1,payment,1,0,10,"2022-11-02 17:01:09",/payment.html,1499728144,11
261669143599587910,1,1499728144,1,2616691435995879101499728144,1,ordercomplete,1,0,11,"2022-11-02 17:01:10",/ordercompleted.html,1499728144,11
2618807484848182971,1,1500869814,6,26188074848481829711500869814,0,Landing,1,0,1,"2022-11-02 17:01:00",/basket.html,1500869814,12
2618807484848182971,1,1500869814,6,26188074848481829711500869814,0,store,1,0,2,"2022-11-02 17:01:01",/store.html,1500869814,12
2618807484848182971,1,1500869814,6,26188074848481829711500869814,0,basket,5,0,3,"2022-11-02 17:01:02",/basket.html,1500869814,12
2618807484848182971,1,1500869814,6,26188074848481829711500869814,0,storepolicies,1,0,4,"2022-11-02 17:01:03",/store-policies/shipping-information/home,1500869814,12
2618807484848182971,1,1500869814,6,26188074848481829711500869814,0,singin,1,0,5,"2022-11-02 17:01:04",/signin.html,1500869814,12
2618807484848182971,1,1500869814,6,26188074848481829711500869814,0,register,1,0,6,"2022-11-02 17:01:05",/registersuccess.html,1500869814,12
2618807484848182971,1,1500869814,6,26188074848481829711500869814,0,productbrowse,11,0,7,"2022-11-02 17:01:06",/google+redesign/accessories/stickers/home,1500869814,12
2618807484848182971,1,1500869814,6,26188074848481829711500869814,0,productpage,3,0,8,"2022-11-02 17:01:07",/google+redesign/electronic/accessories/recycled+mouse+pad.axd,1500869814,12
2618807484848182971,1,1500869814,6,26188074848481829711500869814,0,yourinfo,1,0,9,"2022-11-02 17:01:08",/yourinfo.html,1500869814,12
2618807484848182971,1,1500869814,6,26188074848481829711500869814,0,payment,1,0,10,"2022-11-02 17:01:09",/payment.html,1500869814,12
2618807484848182971,1,1500869814,6,26188074848481829711500869814,0,revieworder,1,0,11,"2022-11-02 17:01:10",/revieworder.html,1500869814,12
2618807484848182971,1,1500869814,6,26188074848481829711500869814,0,ordercomplete,1,0,12,"2022-11-02 17:01:11",/ordercompleted.html,1500869814,12
2624131748689653933,1,1499883656,5,26241317486896539331499883656,0,Landing,1,0,1,"2022-11-02 17:01:00",/home,1499883656,11
2624131748689653933,1,1499883656,5,26241317486896539331499883656,0,productbrowse,9,0,2,"2022-11-02 17:01:01",/google+redesign/apparel/kids/kids+infant,1499883656,11
2624131748689653933,1,1499883656,5,26241317486896539331499883656,0,basket,5,0,3,"2022-11-02 17:01:02",/basket.html,1499883656,11
2624131748689653933,1,1499883656,5,26241317486896539331499883656,0,singin,1,0,4,"2022-11-02 17:01:03",/signin.html,1499883656,11
2624131748689653933,1,1499883656,5,26241317486896539331499883656,0,register,1,0,5,"2022-11-02 17:01:04",/registersuccess.html,1499883656,11
2624131748689653933,1,1499883656,5,26241317486896539331499883656,0,store,1,0,6,"2022-11-02 17:01:05",/store.html,1499883656,11
2624131748689653933,1,1499883656,5,26241317486896539331499883656,0,yourinfo,2,0,7,"2022-11-02 17:01:06",/yourinfo.html,1499883656,11
2624131748689653933,1,1499883656,5,26241317486896539331499883656,0,payment,2,0,8,"2022-11-02 17:01:07",/payment.html,1499883656,11
2624131748689653933,1,1499883656,5,26241317486896539331499883656,0,productpage,4,0,9,"2022-11-02 17:01:08",/google+redesign/apparel/men+s+t+shirts/google+onesie+red/graphite.axd,1499883656,11
2624131748689653933,1,1499883656,5,26241317486896539331499883656,0,revieworder,1,0,10,"2022-11-02 17:01:09",/revieworder.html,1499883656,11
2624131748689653933,1,1499883656,5,26241317486896539331499883656,0,ordercomplete,1,0,11,"2022-11-02 17:01:10",/ordercompleted.html,1499883656,11
262902792123089700,1,1499975569,1,2629027921230897001499975569,1,Landing,1,0,1,"2022-11-02 17:01:00",/home,1499975569,10
262902792123089700,1,1499975569,1,2629027921230897001499975569,1,productpage,6,0,2,"2022-11-02 17:01:01",/google+redesign/lifestyle/sports+fitness/yoga+mat.axd,1499975569,10
262902792123089700,1,1499975569,1,2629027921230897001499975569,1,basket,3,0,3,"2022-11-02 17:01:02",/basket.html,1499975569,10
262902792123089700,1,1499975569,1,2629027921230897001499975569,1,singin,1,0,4,"2022-11-02 17:01:03",/signin.html,1499975569,10
262902792123089700,1,1499975569,1,2629027921230897001499975569,1,register,1,0,5,"2022-11-02 17:01:04",/registersuccess.html,1499975569,10
262902792123089700,1,1499975569,1,2629027921230897001499975569,1,store,1,0,6,"2022-11-02 17:01:05",/store.html,1499975569,10
262902792123089700,1,1499975569,1,2629027921230897001499975569,1,yourinfo,1,0,7,"2022-11-02 17:01:06",/yourinfo.html,1499975569,10
262902792123089700,1,1499975569,1,2629027921230897001499975569,1,payment,1,0,8,"2022-11-02 17:01:07",/payment.html,1499975569,10
262902792123089700,1,1499975569,1,2629027921230897001499975569,1,revieworder,1,0,9,"2022-11-02 17:01:08",/revieworder.html,1499975569,10
262902792123089700,1,1499975569,1,2629027921230897001499975569,1,ordercomplete,1,0,10,"2022-11-02 17:01:09",/ordercompleted.html,1499975569,10
2637714150350706913,1,1500441678,1,26377141503507069131500441678,1,Landing,1,0,1,"2022-11-02 17:01:00",/home,1500441678,11
2637714150350706913,1,1500441678,1,26377141503507069131500441678,1,productpage,3,0,2,"2022-11-02 17:01:01",/google+redesign/electronics/google+device+holder+sticky+pad.axd,1500441678,11
2637714150350706913,1,1500441678,1,26377141503507069131500441678,1,productbrowse,3,0,3,"2022-11-02 17:01:02",/google+redesign/shop+by+brand/youtube,1500441678,11
2637714150350706913,1,1500441678,1,26377141503507069131500441678,1,basket,2,0,4,"2022-11-02 17:01:03",/basket.html,1500441678,11
2637714150350706913,1,1500441678,1,26377141503507069131500441678,1,singin,1,0,5,"2022-11-02 17:01:04",/signin.html,1500441678,11
2637714150350706913,1,1500441678,1,26377141503507069131500441678,1,register,1,0,6,"2022-11-02 17:01:05",/registersuccess.html,1500441678,11
2637714150350706913,1,1500441678,1,26377141503507069131500441678,1,store,1,0,7,"2022-11-02 17:01:06",/store.html,1500441678,11
2637714150350706913,1,1500441678,1,26377141503507069131500441678,1,yourinfo,1,0,8,"2022-11-02 17:01:07",/yourinfo.html,1500441678,11
2637714150350706913,1,1500441678,1,26377141503507069131500441678,1,payment,1,0,9,"2022-11-02 17:01:08",/payment.html,1500441678,11
2637714150350706913,1,1500441678,1,26377141503507069131500441678,1,revieworder,1,0,10,"2022-11-02 17:01:09",/revieworder.html,1500441678,11
2637714150350706913,1,1500441678,1,26377141503507069131500441678,1,ordercomplete,1,0,11,"2022-11-02 17:01:10",/ordercompleted.html,1500441678,11
2638377830326163737,1,1499355612,1,26383778303261637371499355612,1,Landing,1,0,1,"2022-11-02 17:01:00",/home,1499355612,10
2638377830326163737,1,1499355612,1,26383778303261637371499355612,1,productbrowse,7,0,2,"2022-11-02 17:01:01",/google+redesign/apparel/mens/mens+t+shirts,1499355612,10
2638377830326163737,1,1499355612,1,26383778303261637371499355612,1,basket,2,0,3,"2022-11-02 17:01:02",/basket.html,1499355612,10
2638377830326163737,1,1499355612,1,26383778303261637371499355612,1,singin,1,0,4,"2022-11-02 17:01:03",/signin.html,1499355612,10
2638377830326163737,1,1499355612,1,26383778303261637371499355612,1,register,1,0,5,"2022-11-02 17:01:04",/registersuccess.html,1499355612,10
2638377830326163737,1,1499355612,1,26383778303261637371499355612,1,store,1,0,6,"2022-11-02 17:01:05",/store.html,1499355612,10
2638377830326163737,1,1499355612,1,26383778303261637371499355612,1,yourinfo,1,0,7,"2022-11-02 17:01:06",/yourinfo.html,1499355612,10
2638377830326163737,1,1499355612,1,26383778303261637371499355612,1,payment,1,0,8,"2022-11-02 17:01:07",/payment.html,1499355612,10
2638377830326163737,1,1499355612,1,26383778303261637371499355612,1,revieworder,1,0,9,"2022-11-02 17:01:08",/revieworder.html,1499355612,10
