fullvisitorId,total_visitor_transactions,visitId,visitNumber,uniqueid,newCustomer,featureSummary,eventName,transactions,exited,eventNumberDetailed,eventTimeStamp,eventNameDetailed,pagePath,completedVisitId,firstCompleteEvent
240359488343865855,1,1501267583,7,2403594883438658551501267583,0,NULL,search,1,0,9,"2022-11-02 16:59:04"," search",/asearch.html,1501267583,20
240359488343865855,1,1501267583,7,2403594883438658551501267583,0,"search quickview",search,1,0,10,"2022-11-02 16:59:05"," searchsearch quickview",/asearch.html/quickview,1501267583,20
240359488343865855,1,1501267583,7,2403594883438658551501267583,0,shopbycategory,productpage,1,0,11,"2022-11-02 16:59:06"," productpageshopbycategory",/google+redesign/apparel/kids/kids+infant/google+infant+short+sleeve+tee+red.axd,1501267583,20
240359488343865855,1,1501267583,7,2403594883438658551501267583,0,NULL,store,1,0,12,"2022-11-02 16:59:07"," store",/store.html,1501267583,20
240359488343865855,1,1501267583,7,2403594883438658551501267583,0,"store quickview",store,1,0,13,"2022-11-02 16:59:08"," storestore quickview",/store.html/quickview,1501267583,20
240359488343865855,1,1501267583,7,2403594883438658551501267583,0,shopbycategory,productpage,1,0,14,"2022-11-02 16:59:09"," productpageshopbycategory",/google+redesign/bags/totes/brighttravels+seat+pack+organzier.axd,1501267583,20
240359488343865855,1,1501267583,7,2403594883438658551501267583,0,shopbycategory,productpage,1,0,15,"2022-11-02 16:59:10"," productpageshopbycategory",/google+redesign/bags/totes/google+travels+slim+utility+travel+bag.axd,1501267583,20
240359488343865855,1,1501267583,7,2403594883438658551501267583,0,NULL,basket,1,0,16,"2022-11-02 16:59:11"," basket",/basket.html,1501267583,20
240359488343865855,1,1501267583,7,2403594883438658551501267583,0,NULL,yourinfo,1,0,17,"2022-11-02 16:59:12"," yourinfo",/yourinfo.html,1501267583,20
240359488343865855,1,1501267583,7,2403594883438658551501267583,0,NULL,payment,1,0,18,"2022-11-02 16:59:13"," payment",/payment.html,1501267583,20
240359488343865855,1,1501267583,7,2403594883438658551501267583,0,NULL,revieworder,1,0,19,"2022-11-02 16:59:14"," revieworder",/revieworder.html,1501267583,20
240359488343865855,1,1501267583,7,2403594883438658551501267583,0,NULL,ordercomplete,1,0,20,"2022-11-02 16:59:15"," ordercomplete",/ordercompleted.html,1501267583,20
2426971819031028277,1,1500346069,1,24269718190310282771500346069,1,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1500346069,7
2426971819031028277,1,1500346069,1,24269718190310282771500346069,1,shopbycategory,productpage,1,0,2,"2022-11-02 16:58:57"," productpageshopbycategory",/google+redesign/lifestyle/google+executive+umbrella.axd,1500346069,7
2426971819031028277,1,1500346069,1,24269718190310282771500346069,1,NULL,basket,1,0,3,"2022-11-02 16:58:58"," basket",/basket.html,1500346069,7
2426971819031028277,1,1500346069,1,24269718190310282771500346069,1,NULL,yourinfo,1,0,4,"2022-11-02 16:58:59"," yourinfo",/yourinfo.html,1500346069,7
2426971819031028277,1,1500346069,1,24269718190310282771500346069,1,NULL,payment,1,0,5,"2022-11-02 16:59:00"," payment",/payment.html,1500346069,7
2426971819031028277,1,1500346069,1,24269718190310282771500346069,1,NULL,revieworder,1,0,6,"2022-11-02 16:59:01"," revieworder",/revieworder.html,1500346069,7
2426971819031028277,1,1500346069,1,24269718190310282771500346069,1,NULL,ordercomplete,1,0,7,"2022-11-02 16:59:02"," ordercomplete",/ordercompleted.html,1500346069,7
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,shopbycategory,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowseshopbycategory",/google+redesign/electronics,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,quickview,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowsequickview",/google+redesign/electronics/quickview,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,NULL,home,1,0,4,"2022-11-02 16:58:59"," home",/home,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,shopbycategory,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowseshopbycategory",/google+redesign/apparel/mens,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,shopbycategory,productpage,1,0,6,"2022-11-02 16:59:01"," productpageshopbycategory",/google+redesign/apparel/men+s+t+shirts/android+bttf+cosmos+shirt.axd,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,shopbycategory,productbrowse,1,0,7,"2022-11-02 16:59:02"," productbrowseshopbycategory",/google+redesign/apparel/mens,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,shopbycategory,productpage,1,0,8,"2022-11-02 16:59:03"," productpageshopbycategory",/google+redesign/apparel/men+s+t+shirts/android+bttf+moonshot+shirt.axd,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,shopbycategory,productbrowse,1,0,9,"2022-11-02 16:59:04"," productbrowseshopbycategory",/google+redesign/apparel/mens,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,shopbycategory,productpage,1,0,10,"2022-11-02 16:59:05"," productpageshopbycategory",/google+redesign/apparel/mens+tshirts/google+mens+bayside+graphic+tee.axd,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,shopbycategory,productbrowse,1,0,11,"2022-11-02 16:59:06"," productbrowseshopbycategory",/google+redesign/apparel/mens,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,NULL,basket,1,0,12,"2022-11-02 16:59:07"," basket",/basket.html,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,NULL,singin,1,0,13,"2022-11-02 16:59:08"," singin",/signin.html,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,NULL,register,1,0,14,"2022-11-02 16:59:09"," register",/registersuccess.html,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,NULL,store,1,0,15,"2022-11-02 16:59:10"," store",/store.html,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,NULL,basket,1,0,16,"2022-11-02 16:59:11"," basket",/basket.html,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,shopbycategory,productbrowse,1,0,17,"2022-11-02 16:59:12"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+t+shirts,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,shopbycategory,productbrowse,1,0,18,"2022-11-02 16:59:13"," productbrowseshopbycategory",/google+redesign/apparel/womens/womens+t+shirts,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,shopbycategory,productbrowse,1,0,19,"2022-11-02 16:59:14"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+t+shirts,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,NULL,basket,1,0,20,"2022-11-02 16:59:15"," basket",/basket.html,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,NULL,yourinfo,1,0,21,"2022-11-02 16:59:16"," yourinfo",/yourinfo.html,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,NULL,payment,1,0,22,"2022-11-02 16:59:17"," payment",/payment.html,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,NULL,revieworder,1,0,23,"2022-11-02 16:59:18"," revieworder",/revieworder.html,1500049336,24
2433182968898386515,1,1500049336,1,24331829688983865151500049336,1,NULL,ordercomplete,1,0,24,"2022-11-02 16:59:19"," ordercomplete",/ordercompleted.html,1500049336,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,shopbycategory,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowseshopbycategory",/google+redesign/apparel/womens,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,shopbycategory,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowseshopbycategory",/google+redesign/accessories/fun,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,shopbycategory,productbrowse,1,0,4,"2022-11-02 16:58:59"," productbrowseshopbycategory",/google+redesign/accessories/sports++fitness,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,shopbycategory,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowseshopbycategory",/google+redesign/accessories/stickers/home,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,shopbycategory,productbrowse,1,0,6,"2022-11-02 16:59:01"," productbrowseshopbycategory",/google+redesign/office/writing+instruments,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,quickview,productbrowse,1,0,7,"2022-11-02 16:59:02"," productbrowsequickview",/google+redesign/office/writing+instruments/quickview,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,shopbycategory,productbrowse,1,0,8,"2022-11-02 16:59:03"," productbrowseshopbycategory",/google+redesign/electronics/flashlights,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,shopbycategory,productbrowse,1,0,9,"2022-11-02 16:59:04"," productbrowseshopbycategory",/google+redesign/electronics/electronics+accessories,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,shopbycategory,productbrowse,1,0,10,"2022-11-02 16:59:05"," productbrowseshopbycategory",/google+redesign/drinkware/mugs+and+cups,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,shopbycategory,productbrowse,1,0,11,"2022-11-02 16:59:06"," productbrowseshopbycategory",/google+redesign/bags/water+bottles+and+tumblers,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,basket,1,0,12,"2022-11-02 16:59:07"," basket",/basket.html,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,singin,1,0,13,"2022-11-02 16:59:08"," singin",/signin.html,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,basket,1,0,14,"2022-11-02 16:59:09"," basket",/basket.html,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,yourinfo,1,0,15,"2022-11-02 16:59:10"," yourinfo",/yourinfo.html,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,payment,1,0,16,"2022-11-02 16:59:11"," payment",/payment.html,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,revieworder,1,0,17,"2022-11-02 16:59:12"," revieworder",/revieworder.html,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,payment,1,0,18,"2022-11-02 16:59:13"," payment",/payment.html,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,yourinfo,1,0,19,"2022-11-02 16:59:14"," yourinfo",/yourinfo.html,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,basket,1,0,20,"2022-11-02 16:59:15"," basket",/basket.html,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,yourinfo,1,0,21,"2022-11-02 16:59:16"," yourinfo",/yourinfo.html,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,payment,1,0,22,"2022-11-02 16:59:17"," payment",/payment.html,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,revieworder,1,0,23,"2022-11-02 16:59:18"," revieworder",/revieworder.html,1499368948,24
2438001988287339845,1,1499368948,1,24380019882873398451499368948,1,NULL,ordercomplete,1,0,24,"2022-11-02 16:59:19"," ordercomplete",/ordercompleted.html,1499368948,24
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,shopbycategory,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowseshopbycategory",/google+redesign/apparel/kids/kids+infant,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,quickview,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowsequickview",/google+redesign/apparel/kids/kids+infant/quickview,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,shopbycategory,productpage,1,0,4,"2022-11-02 16:58:59"," productpageshopbycategory",/google+redesign/apparel/men+s+t+shirts/android+onesie+gold.axd,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,shopbycategory,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowseshopbycategory",/google+redesign/apparel/kids/kids+infant,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,quickview,productbrowse,1,0,6,"2022-11-02 16:59:01"," productbrowsequickview",/google+redesign/apparel/kids/kids+infant/quickview,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,shopbycategory,productpage,1,0,7,"2022-11-02 16:59:02"," productpageshopbycategory",/google+redesign/apparel/kids/kids+infant/google+onesie+green.axd,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,NULL,basket,1,0,8,"2022-11-02 16:59:03"," basket",/basket.html,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,NULL,singin,1,0,9,"2022-11-02 16:59:04"," singin",/signin.html,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,NULL,register,1,0,10,"2022-11-02 16:59:05"," register",/registersuccess.html,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,NULL,store,1,0,11,"2022-11-02 16:59:06"," store",/store.html,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,NULL,basket,1,0,12,"2022-11-02 16:59:07"," basket",/basket.html,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,NULL,yourinfo,1,0,13,"2022-11-02 16:59:08"," yourinfo",/yourinfo.html,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,NULL,payment,1,0,14,"2022-11-02 16:59:09"," payment",/payment.html,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,NULL,revieworder,1,0,15,"2022-11-02 16:59:10"," revieworder",/revieworder.html,1500055600,16
2439011587487738686,1,1500055600,1,24390115874877386861500055600,1,NULL,ordercomplete,1,0,16,"2022-11-02 16:59:11"," ordercomplete",/ordercompleted.html,1500055600,16
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,shopbycategory,Landing,1,0,1,"2022-11-02 16:58:56"," Landingshopbycategory",/google+redesign/office/notebooks++journals,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,quickview,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowsequickview",/google+redesign/office/notebooks++journals/quickview,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,NULL,basket,1,0,3,"2022-11-02 16:58:58"," basket",/basket.html,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,NULL,singin,1,0,4,"2022-11-02 16:58:59"," singin",/signin.html,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,NULL,yourinfo,1,0,5,"2022-11-02 16:59:00"," yourinfo",/yourinfo.html,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,NULL,payment,1,0,6,"2022-11-02 16:59:01"," payment",/payment.html,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,NULL,revieworder,1,0,7,"2022-11-02 16:59:02"," revieworder",/revieworder.html,1499869913,8
2440774884535248016,1,1499869913,1,24407748845352480161499869913,1,NULL,ordercomplete,1,0,8,"2022-11-02 16:59:03"," ordercomplete",/ordercompleted.html,1499869913,8
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,shopbycategory,Landing,1,0,1,"2022-11-02 16:58:56"," Landingshopbycategory",/google+redesign/apparel/headgear/google+snapback+hat+black.axd,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,NULL,home,1,0,2,"2022-11-02 16:58:57"," home",/home,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,shopbycategory,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowseshopbycategory",/google+redesign/apparel/headgear,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,quickview,productbrowse,1,0,4,"2022-11-02 16:58:59"," productbrowsequickview",/google+redesign/apparel/headgear/quickview,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,shopbycategory,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowseshopbycategory",/google+redesign/apparel,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,shopbycategory,productbrowse,1,0,6,"2022-11-02 16:59:01"," productbrowseshopbycategory",/google+redesign/apparel/mens,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,shopbycategory,productbrowse,1,0,7,"2022-11-02 16:59:02"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+outerwear,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,shopbycategory,productbrowse,1,0,8,"2022-11-02 16:59:03"," productbrowseshopbycategory",/google+redesign/bags,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,shopbycategory,productbrowse,1,0,9,"2022-11-02 16:59:04"," productbrowseshopbycategory",/google+redesign/accessories,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,shopbybrand,productpage,1,0,10,"2022-11-02 16:59:05"," productpageshopbybrand",/google+redesign/shop+by+brand/waze+baby+on+board+window+decal.axd,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,shopbycategory,productpage,1,0,11,"2022-11-02 16:59:06"," productpageshopbycategory",/google+redesign/accessories/fun/google+luggage+tag.axd,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,NULL,basket,1,0,12,"2022-11-02 16:59:07"," basket",/basket.html,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,NULL,singin,1,0,13,"2022-11-02 16:59:08"," singin",/signin.html,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,NULL,yourinfo,1,0,14,"2022-11-02 16:59:09"," yourinfo",/yourinfo.html,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,NULL,payment,1,0,15,"2022-11-02 16:59:10"," payment",/payment.html,1501393054,16
2459432206617896206,1,1501393054,1,24594322066178962061501393054,1,NULL,ordercomplete,1,0,16,"2022-11-02 16:59:11"," ordercomplete",/ordercompleted.html,1501393054,16
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,shopbycategory,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+t+shirts,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,shopbycategory,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowseshopbycategory",/google+redesign/bags/water+bottles+and+tumblers,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,quickview,productbrowse,1,0,4,"2022-11-02 16:58:59"," productbrowsequickview",/google+redesign/bags/water+bottles+and+tumblers/quickview,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,shopbycategory,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowseshopbycategory",/google+redesign/apparel/headgear,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,NULL,basket,1,0,6,"2022-11-02 16:59:01"," basket",/basket.html,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,NULL,singin,1,0,7,"2022-11-02 16:59:02"," singin",/signin.html,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,NULL,basket,1,0,8,"2022-11-02 16:59:03"," basket",/basket.html,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,NULL,yourinfo,1,0,9,"2022-11-02 16:59:04"," yourinfo",/yourinfo.html,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,NULL,payment,1,0,10,"2022-11-02 16:59:05"," payment",/payment.html,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,NULL,yourinfo,1,0,11,"2022-11-02 16:59:06"," yourinfo",/yourinfo.html,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,NULL,payment,1,0,12,"2022-11-02 16:59:07"," payment",/payment.html,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,NULL,revieworder,1,0,13,"2022-11-02 16:59:08"," revieworder",/revieworder.html,1501025807,14
2491238829943520906,1,1501025807,1,24912388299435209061501025807,1,NULL,ordercomplete,1,0,14,"2022-11-02 16:59:09"," ordercomplete",/ordercompleted.html,1501025807,14
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,shopbycategory,productbrowse,1,0,2,"2022-11-02 16:58:57"," productbrowseshopbycategory",/google+redesign/drinkware,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,quickview,productbrowse,1,0,3,"2022-11-02 16:58:58"," productbrowsequickview",/google+redesign/drinkware/quickview,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,shopbycategory,productbrowse,1,0,4,"2022-11-02 16:58:59"," productbrowseshopbycategory",/google+redesign/electronics,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,shopbycategory,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowseshopbycategory",/google+redesign/accessories,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,shopbycategory,productbrowse,1,0,6,"2022-11-02 16:59:01"," productbrowseshopbycategory",/google+redesign/office,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,quickview,productbrowse,1,0,7,"2022-11-02 16:59:02"," productbrowsequickview",/google+redesign/office/quickview,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,shopbybrand,productbrowse,1,0,8,"2022-11-02 16:59:03"," productbrowseshopbybrand",/google+redesign/shop+by+brand/google,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,NULL,store,1,0,9,"2022-11-02 16:59:04"," store",/store.html,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,NULL,basket,1,0,10,"2022-11-02 16:59:05"," basket",/basket.html,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,NULL,singin,1,0,11,"2022-11-02 16:59:06"," singin",/signin.html,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,NULL,register,1,0,12,"2022-11-02 16:59:07"," register",/registersuccess.html,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,NULL,store,1,0,13,"2022-11-02 16:59:08"," store",/store.html,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,NULL,basket,1,0,14,"2022-11-02 16:59:09"," basket",/basket.html,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,NULL,yourinfo,1,0,15,"2022-11-02 16:59:10"," yourinfo",/yourinfo.html,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,NULL,payment,1,0,16,"2022-11-02 16:59:11"," payment",/payment.html,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,NULL,revieworder,1,0,17,"2022-11-02 16:59:12"," revieworder",/revieworder.html,1499102092,18
2494927659578259711,1,1499102092,1,24949276595782597111499102092,1,NULL,ordercomplete,1,0,18,"2022-11-02 16:59:13"," ordercomplete",/ordercompleted.html,1499102092,18
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,shopbycategory,Landing,1,0,1,"2022-11-02 16:58:56"," Landingshopbycategory",/google+redesign/apparel/mens/mens+t+shirts,1501093225,9
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,NULL,basket,1,0,2,"2022-11-02 16:58:57"," basket",/basket.html,1501093225,9
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,NULL,singin,1,0,3,"2022-11-02 16:58:58"," singin",/signin.html,1501093225,9
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,NULL,register,1,0,4,"2022-11-02 16:58:59"," register",/registersuccess.html,1501093225,9
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,NULL,store,1,0,5,"2022-11-02 16:59:00"," store",/store.html,1501093225,9
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,NULL,basket,1,0,6,"2022-11-02 16:59:01"," basket",/basket.html,1501093225,9
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,NULL,yourinfo,1,0,7,"2022-11-02 16:59:02"," yourinfo",/yourinfo.html,1501093225,9
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,NULL,payment,1,0,8,"2022-11-02 16:59:03"," payment",/payment.html,1501093225,9
2522954230696043073,1,1501093225,1,25229542306960430731501093225,1,NULL,ordercomplete,1,0,9,"2022-11-02 16:59:04"," ordercomplete",/ordercompleted.html,1501093225,9
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,NULL,Landing,1,0,1,"2022-11-02 16:58:56"," Landing",/home,1500403853,17
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,NULL,store,1,0,2,"2022-11-02 16:58:57"," store",/store.html,1500403853,17
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,"store quickview",store,1,0,3,"2022-11-02 16:58:58"," storestore quickview",/store.html/quickview,1500403853,17
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,shopbycategory,productbrowse,1,0,4,"2022-11-02 16:58:59"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+outerwear,1500403853,17
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,shopbybrand,productbrowse,1,0,5,"2022-11-02 16:59:00"," productbrowseshopbybrand",/google+redesign/shop+by+brand/youtube,1500403853,17
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,shopbycategory,productbrowse,1,0,6,"2022-11-02 16:59:01"," productbrowseshopbycategory",/google+redesign/apparel/mens/mens+performance+wear,1500403853,17
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,quickview,productbrowse,1,0,7,"2022-11-02 16:59:02"," productbrowsequickview",/google+redesign/apparel/mens/mens+performance+wear/quickview,1500403853,17
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,NULL,basket,1,0,8,"2022-11-02 16:59:03"," basket",/basket.html,1500403853,17
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,shopbycategory,productpage,1,0,9,"2022-11-02 16:59:04"," productpageshopbycategory",/google+redesign/apparel/men+s+google+quilted+insulated+vest+grey.axd,1500403853,17
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,NULL,basket,1,0,10,"2022-11-02 16:59:05"," basket",/basket.html,1500403853,17
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,shopbycategory,productpage,1,0,11,"2022-11-02 16:59:06"," productpageshopbycategory",/google+redesign/apparel/men+s+badge+performance+tee+gnmtl.axd,1500403853,17
2527677375017653674,1,1500403853,2,25276773750176536741500403853,0,NULL,store,1,0,12,"2022-11-02 16:59:07"," store",/store.html,1500403853,17
